product_id, title, url, brand, price, frame_size, frame_width, model_no, productKeys, warranty,cost_of_product
145983,Matte Dark Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e11412-n-full-rim-rectangle-clip-on-c5-eyeglasses.html,Lenskart Air,3000,Extra Wide ?,142 mm,LA E11412-N,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,2027
145991,Matte Dark Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e11415-full-rim-rectangle-clip-on-c3-eyeglasses.html,Lenskart Air,3000,Wide ?,139 mm,LA E11415,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1859
145996,Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e11821-full-rim-wayfarer-stainless-steel-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E11821,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1087
145998,Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e11824-full-rim-hexagonal-tr90-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E11824,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1107
146012,Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,134 mm,LA E13517,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1139
146020,Transparent Blue Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13519-c3-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,144 mm,LA E13519,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1107
146021,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13519-c4-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,144 mm,LA E13519,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1098
146273,Black Silver Full Rim Rectangle,https://www.lenskart.com/lenskart-air-lenskart-air-la-e11289-rectangle-tr90-c1-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,144 mm,LA E11289,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1065
146274,Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-lenskart-air-la-e12059-rectangle-tr90-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,132 mm,LA E12059,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1146
146281,Black Full Rim Square,https://www.lenskart.com/lenskart-air-lenskart-air-la-e-10592-wayfarer-tr90-c6-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E10592,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1187
146511,Black Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13752-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E13752,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1064
146521,Matte Black Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13757-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13757,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1078
146526,Blue Block Screen Glasses: Blue Full Rim Rectangle Lenskart Blu LB E13737-C2,https://www.lenskart.com/lenskart-blu-lb-e13737-c2-eyeglasses.html,Lenskart Blu,1500,Wide ?,140 mm,LB E13737,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,965
146529,Blue Block Screen Glasses: Matte Transparent Full Rim Wayfarer Lenskart Blu LB E13740-C2,https://www.lenskart.com/lenskart-blu-lb-e13740-c2-eyeglasses.html,Lenskart Blu,1200,Wide ?,139 mm,LB E13740,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,809
146613,Rose Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13783-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13783,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1134
146615,Purple Silver Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e13784-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E13784,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1103
146616,Matte Black Gunmetal Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e13784-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E13784,",Eyewear",with 1 Year Warranty & 14 Day Return,1189
146617,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13785,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1102
146618,Gunmetal Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13785-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13785,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1138
146619,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13786-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13786,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1125
146620,Silver Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13786-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13786,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1174
146622,Matte Gunmetal Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13787-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E13787,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1108
146623,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13788-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13788,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1167
146624,Matte Gunmetal Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13788-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13788,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1176
146625,Silver Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13789-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E13789,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1176
146653,Matte Black Full Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e13776-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E13776,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1062
146806,Black Gold Full Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e11289-c2-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,144 mm,LA E11289,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1108
146809,Black Full Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e11478-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,131 mm,LA E11478,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1165
146814,Brown Tortoise Full Rim Round,https://www.lenskart.com/lenskar-air-la-e11482-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,131 mm,LA E11482,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1069
146816,Black Full Rim Aviator,https://www.lenskart.com/lenskar-air-la-e11483-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,134 mm,LA E11483,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1155
146817,Brown Tortoise Full Rim Cat Eye,https://www.lenskart.com/lenskar-air-la-e11484-c2-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11484,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1132
146818,Black Full Rim Cat Eye,https://www.lenskart.com/lenskar-air-la-e11484-c1-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11484,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1149
146822,Matte Black Half Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e11889-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E11889,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1063
146846,Matte Grey Full Rim Square,https://www.lenskart.com/lenskar-air-la-e12489-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,141 mm,LA E12489,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1095
146850,Transparent Full Rim Round,https://www.lenskart.com/lenskar-air-la-e12709-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E12709,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1125
146854,Black Half Rim Rectangle,https://www.lenskart.com/lenskar-air-la-e12874-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E12874,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1184
146982,Gunmetal Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e13816-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E13816,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1168
146991,Matte Blue Grey Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s13820-c2-suglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S13820,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1267
146992,Matte Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s13820-c3-suglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S13820,",Eyewear,Sunglasses,Brands,Vincent Chase",null,1246
147284,Black Yellow Brown Wooden Full Rim Rectangle,https://www.lenskart.com/blue-balck-green-solid-full-rim-rectangle-lenskart-air-clip-on-la-e11413-c4-eyeglasses.html,Lenskart Air,3000,Extra Wide ?,143 mm,LA E11413,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,2053
147285,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e11481-full-rim-rectangle-ultem-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E11481,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1139
147491,Black Grey Transparent Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e13920-c2-eyeglasses.html,Vincent Chase,1700,Wide ?,135 mm,VC E13919,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1074
147507,Transparent Blue Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13037-full-rim-rect-way-acetate-crystal-blue-transparent-c6-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E13037,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1026
147511,Fog-Resist Lens Cleaner - 30 ML,https://www.lenskart.com/anti-fog-resist-cleaner-30-ml.html,Aqualens,100,null,null,Fog-Resist Lens Cleaner 30 ml,null,null,63
147671,Rose Gold Full Rim Square,https://www.lenskart.com/john-jacobs-jj-s12961-c3-sunglasses.html,John Jacobs,5000,Wide ?,141 mm,JJ S12961,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3397
147957,Black Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-e13046-m-c2-full-rim-aviator-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13046-M,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1108
148023,Black Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s13969-c1-sunglasses.html,Vincent Chase Polarized,2000,Extra Wide ?,147 mm,VC S13969,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1244
148157,Gunmetal Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s13984-c1-sunglasses.html,Vincent Chase,2000,Narrow ?,133 mm,VC S13984,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1368
148160,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s13984-c4-sunglasses.html,Vincent Chase,2000,Narrow ?,133 mm,VC S13984,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1238
148200,Acuvue Vita Toric Monthly Disposable 10Hrs,https://www.lenskart.com/johnson-johnson-acuvue-vita-for-astigmatism-6-lens-box.html,null,2049,null,null,Acuvue Vita Toric Monthly Disposable 10Hrs,null,null,1375
148201,Acuvue Vita Monthly Disposable with BC 8.4,https://www.lenskart.com/johnson-johnson-acuvue-vita-contact-len-6-lenses.html,null,1795,null,null,Acuvue Vita Monthly Disposable with BC 8.4,null,null,1217
148215,Black Silver Full Rim Rectangle,https://www.lenskart.com/john-jacobs-john-jacobs-jj-s13991-full-rim-c3-sunglasses.html,John Jacobs,6000,Extra Wide ?,144 mm,JJ S13991,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,4067
148327,Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14016-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E14016,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1151
148331,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14017-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E14017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1163
148355,Black Full Rim Square,https://www.lenskart.com/lenskart-air-la-e-10592-l-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E10592-L,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1130
148478,Black Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14032-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14032,",Eyewear",with 1 Year Warranty & 14 Day Return,1035
148480,Pink Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14032-c4-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14032,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1111
148488,Black Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14035-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E14035,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1087
148524,Black Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14039-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14039,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1094
148700,Aqualens 24Hrs NXT Monthly Disposable,https://www.lenskart.com/aqualens-nxt-one-lens-trial-pack.html,null,299,null,null,Aqualens 24Hrs NXT Monthly Disposable,null,null,199
148701,Aqualens 24Hrs NXT Toric Monthly Disposable,https://www.lenskart.com/aqualens-24h-toric-contact-lens-one-lens-trail-pack.html,null,366,null,null,Aqualens 24Hrs NXT Toric Monthly Disposable,null,null,226
148702,Blue Block Phone Computer Glasses: Dark Night Full Rim Wayfarer Lenskart HUSTLR LB E14058-W C1,https://www.lenskart.com/lenskart-hustlr-lb-e14058-c1-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LB E14058-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",null,1174
148906,Silver Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s14077-c1-c1-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,133 mm,VC S14077,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1388
148908,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s14077-c3-c3-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,133 mm,VC S14077,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1376
148910,Black Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s14078-c1-c1-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,137 mm,VC S14078,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1315
148911,Silver Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s14078-c2-c2-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,137 mm,VC S14078,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1235
148914,Black Full Rim Cat Eye,https://www.lenskart.com/black-blue-full-rim-cat-eye-vincent-chase-polarized-premium-vc-s14079-c-5-polarized-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,139 mm,VC S14079,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1349
148937,Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s14084-c4-c4-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,131 mm,VC S14084,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1222
149021,Black Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e14101-c1-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E14101,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1151
149022,Pink Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e14101-c2-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E14101,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1049
149035,Gold Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s13115-c2-c2-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13115,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1363
149041,Black Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c1-c1-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1206
149044,Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c4-c4-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1325
149045,Silver Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s13137-c5-c5-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13137,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1281
149046,Acuvue Moist Daily Disposable with BC 8.5 10Hrs,https://www.lenskart.com/johnson-johnson-moist-acuvue-10-lenses-box.html,null,449,null,null,Acuvue Moist Daily Disposable with BC 8.5 10Hrs,",Eyewear,Contact Lenses,Top Lens Brands,Johnson &amp;amp; Johnson Lenses",null,285
149058,Blue Transparent Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14105-c2-c2-eyeglasses.html,Vincent Chase,1700,Extra Wide ?,142 mm,VC E14105,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1089
149061,Tortoise Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e14107-c1-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E14107,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1181
149062,Tortoise Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e14107-c2-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E14107,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1025
149080,Black Gold Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14113-c1-c1-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14113,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1044
149097,Grey Transparent Gunmetal Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e13033-m-c2-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E13033-M,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
149190,Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e10502-c8-c8-eyeglasses.html,Vincent Chase,1700,Narrow ?,131 mm,VC E10502,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1053
149200,Gunmetal Green Full Rim Hexagonal,https://www.lenskart.com/john-jacobs-jj-e14143-c3-c3-eyeglasses.html,John Jacobs,5000,Extra Narrow ?,128 mm,JJ E14143,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3120
149268,Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e10592-c9-c9-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E10592,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1172
149276,Black Full Rim Round,https://www.lenskart.com/vincent-chase-vcs13112-c9-c9-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,140 mm,VC S13112,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1371
149278,Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s13121-c5-c5-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13121,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1264
149305,Matte Grey Full Rim Square,https://www.lenskart.com/lenskart-air-la-e12489-c4-eyeglasses.html,Lenskart Air,1700,Wide ?,141 mm,LA E12489,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1163
149408,Gold Rimless Rectangle,https://www.lenskart.com/john-jacobs-jj-e10399-c4-eyeglasses.html,John Jacobs,5000,Wide ?,138 mm,JJ E10399,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3368
149532,Lenskart Aquadrop Natural,https://www.lenskart.com/lenskart-new-aquadrop-natural-solution.html,Lenskart,49,null,null,Lenskart Aquadrop Natural 10 ml,null,null,30
149598,Green Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14207-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E14207,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1104
149602,Black Gunmetal Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14209-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E14209,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1131
149604,Gold Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e14210-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,140 mm,VC E14210,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1091
149773,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11891-c4-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E11891,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1175
149928,Aquacolor Candypack Spicy Gray Zero Power Daily,https://www.lenskart.com/aquacolor-spicy-grey-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Spicy Gray Zero Power Daily,null,null,103
149929,Aquacolor Candypack Stormy Gray Zero Power Daily,https://www.lenskart.com/aquacolor-stormy-gray-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Stormy Gray Zero Power Daily,null,null,102
149930,Aquacolor Candypack Submarine Blue Zero Power Daily,https://www.lenskart.com/aquacolor-submarine-blue-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Submarine Blue Zero Power Daily,null,null,111
149931,Aquacolor Candypack Walnut Brown Zero Power Daily,https://www.lenskart.com/aquacolor-walnut-brown-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Walnut Brown Zero Power Daily,null,null,109
149932,Aquacolor Candypack Misty Gray Zero Power Daily,https://www.lenskart.com/aquacolor-misty-gray-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Misty Gray Zero Power Daily,null,null,117
149934,Aquacolor Candypack Tricky Turquoise Zero Power Daily,https://www.lenskart.com/aquacolor-tricky-turquoise-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Tricky Turquoise Zero Power Daily,null,null,104
149936,Aquacolor Candypack Dusky Brown Zero Power Daily,https://www.lenskart.com/aquacolor-dusky-brown-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Dusky Brown Zero Power Daily,null,null,107
149966,Blue Full Rim Wayfarer,https://www.lenskart.com/hooper-hp-e10086-c2-eyeglasses.html,Hooper,1000,8-12 yrs ?,125 mm,HP E10086,",Eyewear,Eyeglasses,Brands,Hooper",with 1 Year Warranty & 14 Day Return,673
149967,Transparent Full Rim Wayfarer,https://www.lenskart.com/hooper-hp-e10086-c3-eyeglasses.html,Hooper,1000,8-12 yrs ?,125 mm,HP E10086,",Eyewear,Eyeglasses,Brands,Hooper",with 1 Year Warranty & 14 Day Return,664
150396,Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14319-c2-eyeglasses.html,Vincent Chase,1700,Wide ?,140 mm,VC E14319,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1040
150413,Pink Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e14324-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14324,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1115
150414,Black Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e14324-c4-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14324,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1058
150510,Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14353-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14353,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
150551,Tortoise Full Rim Square,https://www.lenskart.com/lenskart-air-la-e11821-c5-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E11821,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1116
